,id,Locality,Postcode,Street,Number,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,TerraceArea,Garden,Garden area,Surface of the land,Surface area of the plot of land,Number of facades, Swimming pool,State of the building
142,10685054,Oudergem,1160,"rue Guillaume Crocklaan, ",2,APARTMENT,FLAT_STUDIO,205000,FOR_SALE,0,52.0,No,No,,Yes,12.0,No,,No info,No info,2,No,AS_NEW
143,10685305,Wetteren,9230,Zuidlaan ,72,APARTMENT,APARTMENT,229000,FOR_SALE,2,91.0,No,No,,No,,No,,,No info,2,No,GOOD
144,10684740,Wolvertem,1861,Valkebeekstraat ,24,APARTMENT,APARTMENT,249000,FOR_SALE,2,93.0,No,No,,No,,No,,No info,No info,2,No,GOOD
145,10684675,Dworp,1653,Alsembergsesteenweg ,660,APARTMENT,APARTMENT,255000,FOR_SALE,2,72.0,No,No,,Yes,29.0,No,,No info,No info,2,No,JUST_RENOVATED
146,10685205,,,No info,No info,APARTMENT,APARTMENT,260000,FOR_SALE,2,85.0,No,No,No,Yes,11.0,No,,No info,No info,1,No,GOOD
147,10683636,Vilvoorde,1800,Meeuwenlaan ,4,APARTMENT,APARTMENT,270000,FOR_SALE,1,65.0,No,Yes,No,Yes,5.0,No,,No info,No info,2,No,AS_NEW
148,10683914,Ixelles,1050,Avenue Louise ,409,APARTMENT,APARTMENT,450000,FOR_SALE,2,112.0,No,Yes,No,Yes,5.0,No,,No info,No info,2,No,AS_NEW
149,10684938,Ixelles,1050,Avenue Louise ,231,APARTMENT,DUPLEX,460000,FOR_SALE,3,146.0,No,Yes,No,Yes,52.0,No,,No info,No info,2,No,AS_NEW
150,10684379,Ixelles,1050,Avenue Louise ,231,APARTMENT,DUPLEX,460000,FOR_SALE,3,153.0,No,Yes,No,Yes,52.0,No,,No info,No info,2,No,AS_NEW
151,10685298,Bruxelles-Quartier Louise,1050,Avenue Louise ,200,APARTMENT,APARTMENT,489000,FOR_SALE,2,110.0,No,No,,No,,No,,No info,No info,2,No,AS_NEW
152,10684630,Bruxelles,1050,Avenue Louise ,433,APARTMENT,GROUND_FLOOR,595000,FOR_SALE,4,181.0,No,Yes,No,Yes,29.0,No,,,No info,2,No,GOOD
153,10683698,Antwerpen,2018,"Mechelsesteenweg,",157,APARTMENT,TRIPLEX,1195000,FOR_SALE,4,370.0,No,Yes,No,Yes,,Yes,115.0,No info,No info,2,No,AS_NEW
154,10671160,Gentbrugge,9050,Brusselsesteenweg ,690,APARTMENT,APARTMENT,175000,FOR_SALE,2,64.0,No,Yes,No,No,,No,,,No info,,No,TO_RENOVATE
155,10671068,Ganshoren,1083,Rue Prince Baudouin ,67/15,APARTMENT,APARTMENT,215000,FOR_SALE,2,70.0,No,Yes,No,Yes,3.0,No,,No info,No info,2,No,AS_NEW
156,10671067,Ganshoren,1083,Rue Prince Baudouin ,67/15,APARTMENT,APARTMENT,215000,FOR_SALE,2,70.0,No,Yes,No,Yes,3.0,No,,No info,No info,2,No,AS_NEW
157,10670361,Bruxelles,1150,Avenue de Tervueren ,446,APARTMENT,DUPLEX,279000,FOR_SALE,4,153.0,No,Yes,No,Yes,2.0,No,,No info,No info,2,No,TO_RENOVATE
158,10669000,Bruxelles,1040,Rue Abbé Cuypers (étage ,1,APARTMENT,APARTMENT,650000,FOR_SALE,3,216.0,No info,Yes,No,No,,No,,No info,No info,3,No,AS_NEW
159,10644855,,,No info,No info,APARTMENT,APARTMENT,695000,FOR_SALE,2,146.0,No,Yes,Yes,Yes,10.0,No,,No info,No info,2,No,JUST_RENOVATED
160,10477779,,,No info,No info,APARTMENT,APARTMENT,275000,FOR_SALE,2,76.0,No,No,No,Yes,32.0,No,,No info,No info,2,No,GOOD
161,10683073,Ixelles,1050,Avenue Louise ,200,APARTMENT,APARTMENT,395000,FOR_SALE,2,101.0,No,No,,Yes,9.0,No,,No info,No info,,No,GOOD
162,10666397,Nivelles,1400,Place Emile Delalieux ,1,APARTMENT,SERVICE_FLAT,170000,FOR_SALE,1,45.0,No,Yes,No,Yes,8.0,No,,,No info,,No,AS_NEW
163,10666348,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,240000,FOR_SALE,2,74.0,No,Yes,No,Yes,17.0,No,,No info,No info,,No,TO_RENOVATE
164,10666878,Bruxelles,1050,Avenue Louise ,433,APARTMENT,APARTMENT,245000,FOR_SALE,2,79.0,No,Yes,No,No,,No,,No info,No info,2,No,GOOD
165,10668189,Bruxelles,1090,.,No info,APARTMENT,APARTMENT,249000,FOR_SALE,2,100.0,No,Yes,No,Yes,12.0,No,,No info,No info,2,No,GOOD
166,10666516,Bruxelles,1150,Avenue de Tervueren ,446,APARTMENT,APARTMENT,275000,FOR_SALE,2,91.0,No,Yes,No,Yes,7.0,No,,,No info,4,No,AS_NEW
167,10668365,Dworp,1653,Alsembergsesteenweg ,660,APARTMENT,APARTMENT,280000,FOR_SALE,2,83.0,No,No,,Yes,19.0,No,,,No info,2,No,GOOD
168,10666507,Anderlecht,1070,Rue Potaerdenberg ,31,APARTMENT,APARTMENT,285000,FOR_SALE,2,105.0,No,Yes,No,Yes,5.0,Yes,60.0,No info,No info,2,No,GOOD
169,10667436,Dilbeek,1700,Kasteelstraat ,1,APARTMENT,APARTMENT,325000,FOR_SALE,2,95.0,No,No,,Yes,6.0,Yes,,No info,No info,2,No,GOOD
170,10666430,Woluwe-St-Pierre,1150,"Val des Seigneurs, ",9a,APARTMENT,APARTMENT,330000,FOR_SALE,2,83.0,No,Yes,No,Yes,,No,,No info,No info,,No,AS_NEW
171,10667427,Laeken,1020,Avenue de l'araucaria ,59,APARTMENT,PENTHOUSE,349000,FOR_SALE,2,165.0,No,No,,No,,No,,No info,No info,2,No,GOOD
172,10667831,Brussel,1050,Waterloosesteenweg ,631,APARTMENT,APARTMENT,495000,FOR_SALE,3,126.0,No,Yes,No,No,,No,,No info,No info,2,No,AS_NEW
173,10666575,Gent,9000,Sint-Denijslaan ,1,APARTMENT,APARTMENT,625000,FOR_SALE,3,246.0,No,Yes,No,Yes,27.0,No,,,No info,4,No,GOOD
174,10685882,Ixelles,1050,Avenue Louis Lepoutre ,109,APARTMENT,APARTMENT,295000,FOR_SALE,2,95.0,No,Yes,No,No,,No,,No info,No info,2,No,TO_RENOVATE
175,10685663,Bruxelles ville,1000,Rue Archimède ,17,APARTMENT,TRIPLEX,550000,FOR_SALE,3,138.0,No info,Yes,No,Yes,6.0,No,,No info,No info,2,No,GOOD
176,10511319,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,99000,FOR_SALE,1,56.0,No,Yes,No,Yes,4.0,No,,,No info,2,No,GOOD
177,10557731,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,99000,FOR_SALE,2,94.0,No,Yes,No,Yes,,No,,,No info,4,No,GOOD
178,10309324,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,99000,FOR_SALE,2,94.0,No,Yes,No,Yes,32.0,No,,,No info,4,No,GOOD
179,10389243,Embourg,4053,Rue Pierre Henvard ,2,APARTMENT,APARTMENT,105000,FOR_SALE,1,37.0,No,No,,No,,No,,No info,No info,2,No,GOOD
180,10541676,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,129000,FOR_SALE,1,59.0,No,Yes,No,No,,No,,,No info,2,No,GOOD
181,10588485,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,129000,FOR_SALE,2,56.0,No,Yes,No,No,,No,,,No info,2,No,GOOD
182,10654643,Leuven,3000,Vismarkt ,10,APARTMENT,APARTMENT,137500,FOR_SALE,1,28.0,No,No,,Yes,2.0,No,,No info,No info,4,No,GOOD
183,10254720,Wavre,1301,Avenue Zénobe Gramme ,30,APARTMENT,APARTMENT,138000,FOR_SALE,2,72.0,No,No,,Yes,2.0,No,,No info,No info,4,No,GOOD
184,10655080,Wolvertem,1861,Valkebeekstraat ,24,APARTMENT,APARTMENT,139000,FOR_SALE,2,78.0,No,No,,Yes,,No,,,No info,,No,GOOD
185,10498892,Bruxelles,1050,Avenue Louise ,433,APARTMENT,APARTMENT,144720,FOR_SALE,1,63.0,No,Yes,No,No,,No,,No info,No info,2,No,GOOD
186,10412455,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,145000,FOR_SALE,1,35.0,No,Yes,No,Yes,7.0,No,,No info,No info,,No,AS_NEW
187,10527503,Blankenberge,8370,Franchommelaan ,82,APARTMENT,APARTMENT,149000,FOR_SALE,1,59.0,No,Yes,,Yes,,No,,,No info,,No,GOOD
188,10627458,Huy,4500,Avenuedes Ardennes ,7d,APARTMENT,APARTMENT,149500,FOR_SALE,2,75.0,No,No,,No,,No,,No info,No info,,No,GOOD
189,10626918,Wavre,1301,Avenue Zénobe Gramme ,30,APARTMENT,APARTMENT,150000,FOR_SALE,2,50.0,No,No,,No,,No,,No info,No info,3,No,TO_RENOVATE
190,10593414,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",95,APARTMENT,FLAT_STUDIO,155000,FOR_SALE,0,32.0,No,Yes,No,Yes,13.0,No,,,No info,2,No,GOOD
191,10448955,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,155000,FOR_SALE,1,42.0,No,Yes,No,Yes,5.0,No,,No info,No info,2,No,GOOD
192,10421633,Liège,4000,Rue Charles Magnette ,24/40,APARTMENT,APARTMENT,155000,FOR_SALE,2,98.0,No,No,,Yes,5.0,No,,No info,No info,2,No,GOOD
193,10358458,Embourg,4053,Rue Pierre Henvard ,2,APARTMENT,APARTMENT,155000,FOR_SALE,1,57.0,No,No,,Yes,3.0,No,,No info,No info,3,No,GOOD
194,10628889,Gent,9000,Sluizeken ,16,APARTMENT,FLAT_STUDIO,157000,FOR_SALE,1,32.0,No,Yes,,Yes,5.0,No,,No info,No info,2,No,JUST_RENOVATED
195,10638061,Borgerhout,2140,Plantin en Moretuslei ,135A,APARTMENT,APARTMENT,159000,FOR_SALE,2,80.0,No,No,,Yes,2.0,No,,,No info,3,No,TO_BE_DONE_UP
196,10601973,Trooz,4870,Grand rue ,191,APARTMENT,APARTMENT,159000,FOR_SALE,2,75.0,No,Yes,No,Yes,3.0,No,,No info,No info,,No,AS_NEW
197,10560083,Ronse ,9600,Stationstraat ,30,APARTMENT,APARTMENT,159000,FOR_SALE,2,84.0,No,Yes,No,Yes,12.0,No,,,No info,2,No,GOOD
198,10605117,Bertrix,6880,rue des Corettes,No info,APARTMENT,APARTMENT,163000,FOR_SALE,2,80.0,No,Yes,No,Yes,23.0,No,,No info,No info,2,No,GOOD
199,10541677,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,164000,FOR_SALE,1,76.0,No,Yes,No,No,,No,,,No info,2,No,JUST_RENOVATED
200,10645586,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,169000,FOR_SALE,1,70.0,No,Yes,No,No,,No,,No info,No info,2,No,TO_RENOVATE
201,10516713,Dworp,1653,Alsembergsesteenweg ,660,APARTMENT,APARTMENT,169000,FOR_SALE,2,78.0,No,No,,Yes,2.0,No,,No info,No info,3,No,TO_BE_DONE_UP
202,10516712,Dworp,1653,Alsembergsesteenweg ,660,APARTMENT,APARTMENT,169000,FOR_SALE,2,78.0,No,No,,Yes,2.0,No,,No info,No info,3,No,TO_BE_DONE_UP
203,10551033,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,169000,FOR_SALE,1,74.0,No,Yes,No,No,,No,,,No info,2,No,AS_NEW
204,10583741,Huy,4500,Avenue des Ardennes ,1/02,APARTMENT,APARTMENT,169000,FOR_SALE,3,97.0,No,No,,Yes,8.0,No,,No info,No info,,No,GOOD
205,10524758,Huy,4500,Avenue des Ardennes ,1/02,APARTMENT,APARTMENT,169000,FOR_SALE,1,81.0,No,No,,Yes,10.0,Yes,,No info,No info,4,No,GOOD
206,10477304,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,DUPLEX,169000,FOR_SALE,4,119.0,No,Yes,No,No,,Yes,649.0,,No info,3,No,TO_RENOVATE
207,10608254,Blankenberge,8370,Franchommelaan ,82,APARTMENT,APARTMENT,169000,FOR_SALE,1,67.0,No,No,,Yes,,No,,,No info,,No,GOOD
208,10506812,Ronse ,9600,Stationstraat ,30,APARTMENT,APARTMENT,169000,FOR_SALE,2,74.0,No,Yes,No,Yes,4.0,No,,No info,No info,2,No,GOOD
209,10617618,,,No info,No info,APARTMENT,APARTMENT,169900,FOR_SALE,1,50.0,No,No,No,Yes,4.0,No,,No info,No info,2,No,AS_NEW
210,10511079,Bruxelles,1150,Avenue de Tervueren ,446,APARTMENT,APARTMENT,170000,FOR_SALE,1,49.0,No,Yes,No,No,,No,,,No info,2,No,TO_RENOVATE
211,10560489,Puurs,2870,Dorpshart ,10,APARTMENT,APARTMENT,172000,FOR_SALE,1,74.0,No,No,,No,,No,,,No info,2,No,GOOD
212,10623429,Borgerhout,2140,Plantin en Moretuslei ,135A,APARTMENT,APARTMENT,174000,FOR_SALE,2,76.0,No,No,,No,,No,,,No info,2,No,GOOD
213,10623411,Borgerhout,2140,Plantin en Moretuslei ,135A,APARTMENT,APARTMENT,174000,FOR_SALE,2,76.0,No,No,,No,,No,,,No info,2,No,GOOD
214,10621174,Embourg,4053,Rue Pierre Henvard ,2,APARTMENT,APARTMENT,175000,FOR_SALE,1,54.0,No,No,,No,,No,,No info,No info,2,No,GOOD
215,10632251,Ronse,9600,"Guissetplein, ",5,APARTMENT,APARTMENT,175000,FOR_SALE,3,109.0,No,No,,Yes,18.0,No,,,No info,,No,GOOD
216,10631556,Dworp,1653,Alsembergsesteenweg ,660,APARTMENT,APARTMENT,179000,FOR_SALE,1,56.0,No,No,,Yes,11.0,No,,,No info,3,No,GOOD
217,10634687,Ronse,9600,Abeelstraat ,9A,APARTMENT,APARTMENT,179000,FOR_SALE,1,73.0,No,No,,Yes,,No,,,No info,2,No,AS_NEW
218,10589917,Nivelles,1400,Rue de Namur ,93,APARTMENT,APARTMENT,180000,FOR_SALE,2,75.0,No,No,,Yes,10.0,No,,No info,No info,2,No,GOOD
219,10445856,Nivelles,1400,Chaussée de Mons ,14,APARTMENT,APARTMENT,180000,FOR_SALE,2,75.0,No,No,,Yes,15.0,No,,No info,No info,2,No,TO_BE_DONE_UP
220,10356252,Bruxelles,1020,Av.de la Brise ,46,APARTMENT,APARTMENT,185000,FOR_SALE,2,65.0,No,Yes,No,No,,No,,No info,No info,,No,TO_BE_DONE_UP
221,9207633,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",95,APARTMENT,FLAT_STUDIO,185000,FOR_SALE,0,53.0,No,Yes,No,Yes,4.0,No,,,No info,2,No,AS_NEW
222,10565300,Wilrijk,2610,Prins Boudewijnlaan ,122,APARTMENT,APARTMENT,185000,FOR_SALE,2,76.0,No,No,,Yes,2.0,No,,,No info,2,No,TO_BE_DONE_UP
223,10506810,Ronse ,9600,Stationstraat ,30,APARTMENT,APARTMENT,185000,FOR_SALE,1,74.0,No,Yes,No,Yes,6.0,Yes,140.0,,No info,2,No,GOOD
224,10607017,Willebroek,2830,Dr. Persoonslaan ,15,APARTMENT,APARTMENT,185250,FOR_SALE,2,83.0,No,No,,Yes,,No,,No info,No info,2,No,TO_BE_DONE_UP
225,10364973,Kraainem,1950,"Wezembeeklaan, ",120,APARTMENT,APARTMENT,189000,FOR_SALE,1,75.0,No,Yes,No,Yes,3.0,No,,No info,No info,2,No,TO_RENOVATE
226,10625634,Tienen,3300,Veemarkt ,14,APARTMENT,APARTMENT,189000,FOR_SALE,2,71.0,No,No,No,Yes,83.0,No,,,No info,2,No,GOOD
227,10318080,Huy,4500,Avenuedes Ardennes ,7d,APARTMENT,APARTMENT,189000,FOR_SALE,2,80.0,No,No,,Yes,,No,,No info,No info,2,No,AS_NEW
228,10571119,Nandrin,4550,Route du Condroz ,151,APARTMENT,DUPLEX,189000,FOR_SALE,2,105.0,No,No,,Yes,15.0,Yes,70.0,No info,No info,,No,GOOD
229,10511710,Braine-le-chateau,1440,,122,APARTMENT,APARTMENT,190000,FOR_SALE,2,74.0,No,No,No,Yes,,No,,No info,No info,,No,TO_BE_DONE_UP
230,10472340,Dilbeek,1700,Astridlaan ,1,APARTMENT,APARTMENT,195000,FOR_SALE,2,69.0,No,Yes,No,Yes,,No,,No info,No info,,No,TO_BE_DONE_UP
231,10567685,Waterloo,1410,drève richelle ,96,APARTMENT,FLAT_STUDIO,195000,FOR_SALE,1,51.0,No,Yes,No,Yes,2.0,No,,,No info,2,No,GOOD
232,10496742,Rixensart,1330,Avenue Fond Jean Rosy ,17A,APARTMENT,FLAT_STUDIO,195000,FOR_SALE,1,47.0,No,Yes,No,Yes,23.0,No,,,No info,2,No,TO_BE_DONE_UP
233,10347516,Bruxelles,1050,Avenue Louise ,433,APARTMENT,APARTMENT,195000,FOR_SALE,2,75.0,No,Yes,No,Yes,14.0,No,,No info,No info,,No,TO_BE_DONE_UP
234,10590579,Lede,9340,Hoogstraat ,20,APARTMENT,APARTMENT,198000,FOR_SALE,3,100.0,No,Yes,No,Yes,,No,,,No info,2,No,TO_RENOVATE
235,10572751,Bruxelles,1020,Av.de la Brise ,46,APARTMENT,APARTMENT,199000,FOR_SALE,2,73.0,No,No,No,Yes,5.0,No,,No info,No info,,No,TO_BE_DONE_UP
236,10584259,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",95,APARTMENT,APARTMENT,199000,FOR_SALE,1,84.0,No,Yes,No,Yes,2.0,No,,No info,No info,2,No,TO_BE_DONE_UP
237,10654295,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,199000,FOR_SALE,2,79.0,No,Yes,No,Yes,7.0,No,,,No info,2,No,GOOD
238,10611847,Huy,4500,Avenue des Ardennes ,1/02,APARTMENT,PENTHOUSE,199000,FOR_SALE,2,96.0,No,No,,No,,No,,No info,No info,2,No,GOOD
239,10522433,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,199000,FOR_SALE,2,102.0,No,Yes,No,No,,Yes,854.0,,No info,3,No,AS_NEW
240,10600702,Pont-à-Celles,6230,Place Communale ,18,APARTMENT,APARTMENT,199000,FOR_SALE,3,100.0,No,No,No,Yes,25.0,No,,No info,No info,,No,AS_NEW
241,10441011,Pont-à-Celles,6230,Place Communale ,18,APARTMENT,APARTMENT,199000,FOR_SALE,3,100.0,No,No,No,Yes,25.0,No,,No info,No info,,No,AS_NEW
242,10645140,Blankenberge,8370,Franchommelaan ,82,APARTMENT,FLAT_STUDIO,199000,FOR_SALE,0,36.0,No,Yes,,Yes,,No,,,No info,,No,GOOD
243,10623741,Wilrijk,2610,Prins Boudewijnlaan ,122,APARTMENT,APARTMENT,199500,FOR_SALE,2,75.0,No,No,,Yes,4.0,No,,,No info,4,No,GOOD
244,10463098,Ekeren,2180,Kloosterstraat ,89,APARTMENT,APARTMENT,199500,FOR_SALE,2,80.0,No,No,,Yes,4.0,Yes,,,No info,2,No,TO_BE_DONE_UP
245,10588713,Libin,6890,Rue du Commerce ,25,APARTMENT,APARTMENT,200000,FOR_SALE,6,212.0,No,No,,No,,No,,No info,No info,2,No,TO_BE_DONE_UP
246,10347723,Blankenberge,8370,Franchommelaan ,82,APARTMENT,APARTMENT,206000,FOR_SALE,2,59.0,No,Yes,,Yes,,No,,,No info,2,No,GOOD
247,10463827,Bruxelles,1020,Av.de la Brise ,46,APARTMENT,APARTMENT,209000,FOR_SALE,3,88.0,No,No,No,Yes,6.0,No,,No info,No info,,No,GOOD
248,9437060,Ganshoren,1083,Rue Prince Baudouin ,67/15,APARTMENT,APARTMENT,209000,FOR_SALE,2,92.0,No,Yes,No,Yes,6.0,No,,No info,No info,2,No,GOOD
249,10230683,Bruxelles,1020,Av.de la Brise ,46,APARTMENT,APARTMENT,210000,FOR_SALE,2,95.0,No,Yes,No,Yes,2.0,No,,No info,No info,2,No,GOOD
250,10164023,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,210000,FOR_SALE,2,76.0,No,Yes,No,Yes,36.0,No,,No info,No info,2,No,AS_NEW
251,10533039,Gent,9000,Sluizeken ,16,APARTMENT,APARTMENT,210000,FOR_SALE,1,44.0,No,No,,No,,No,,No info,No info,2,No,GOOD
252,10302526,Mechelen,2800,Hoogstraat ,5,APARTMENT,APARTMENT,215000,FOR_SALE,1,62.0,No,Yes,No,Yes,36.0,No,,,No info,2,No,GOOD
253,10460803,Blankenberge,8370,Franchommelaan ,82,APARTMENT,APARTMENT,216000,FOR_SALE,1,56.0,No,No,,Yes,,No,,,No info,,No,GOOD
254,9404012,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",95,APARTMENT,APARTMENT,219000,FOR_SALE,2,80.0,No,Yes,No,Yes,4.0,No,,,No info,2,No,GOOD
255,10515417,Vlezenbeek,1602,Postweg ,119,APARTMENT,APARTMENT,219000,FOR_SALE,2,80.0,No,No,,Yes,10.0,No,,No info,No info,,No,GOOD
256,10636793,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,219000,FOR_SALE,2,85.0,No,Yes,No,Yes,5.0,No,,,No info,2,No,GOOD
257,10557727,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,219000,FOR_SALE,3,111.0,No,Yes,No,No,,Yes,200.0,,No info,2,No,GOOD
258,10652947,Ronse,9600,Grote Markt ,35,APARTMENT,APARTMENT,219000,FOR_SALE,2,125.0,No,No,,Yes,,No,,,No info,2,No,GOOD
259,10610720,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,220000,FOR_SALE,2,77.0,No,Yes,No,Yes,14.0,No,,No info,No info,2,No,TO_BE_DONE_UP
260,10454980,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,220000,FOR_SALE,2,90.0,No,Yes,No,Yes,14.0,No,,No info,No info,2,No,GOOD
261,10382525,Nivelles,1400,Avenue de Burlet ,11A,APARTMENT,APARTMENT,220000,FOR_SALE,3,100.0,No,No,,Yes,2.0,No,,,No info,2,No,GOOD
262,10629589,Waregem,8793,"Roterijstraat, ",202,APARTMENT,APARTMENT,220000,FOR_SALE,2,102.0,No,No,,Yes,,No,,No info,No info,,No,JUST_RENOVATED
263,10645773,Gent,9000,Sint-Denijslaan ,1,APARTMENT,DUPLEX,223000,FOR_SALE,1,78.0,No,Yes,No,No,,No,,,No info,2,No,GOOD
264,10624324,Borgerhout,2140,Plantin en Moretuslei ,135A,APARTMENT,APARTMENT,224000,FOR_SALE,1,50.0,No,No,,Yes,13.0,No,,,No info,4,No,GOOD
265,10547657,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,224000,FOR_SALE,3,154.0,No,Yes,No,No,,No,,,No info,2,No,AS_NEW
266,10573840,Leuven,3000,Vismarkt ,10,APARTMENT,APARTMENT,225000,FOR_SALE,1,38.0,No,Yes,,Yes,2.0,No,,,No info,2,No,GOOD
267,10427447,Bruxelles,1020,Av.de la Brise ,46,APARTMENT,APARTMENT,225000,FOR_SALE,2,85.0,No,Yes,No,Yes,22.0,No,,No info,No info,,No,GOOD
268,10536047,Blankenberge,8370,Franchommelaan ,82,APARTMENT,APARTMENT,225000,FOR_SALE,2,91.0,No,Yes,,Yes,,No,,,No info,,No,GOOD
269,10537199,Opwijk,1745,Steenweg ,171,APARTMENT,APARTMENT,225000,FOR_SALE,2,100.0,No,No,,No,,Yes,280.0,No info,No info,,No,GOOD
270,10262031,Marloie,6900,Chaussée de Rochefort ,73,APARTMENT,APARTMENT,228000,FOR_SALE,4,290.0,No,No,,No,,Yes,300.0,No info,No info,4,No,TO_RENOVATE
271,10648655,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",95,APARTMENT,APARTMENT,229000,FOR_SALE,1,76.0,No,Yes,No,Yes,2.0,No,,No info,No info,2,No,GOOD
272,10617224,Oupeye,4680,Rue de la Wallonie ,2A,APARTMENT,APARTMENT,229000,FOR_SALE,2,100.0,No,Yes,No,Yes,6.0,No,,,No info,3,No,AS_NEW
273,10650756,Nandrin,4550,Route du Condroz ,151,APARTMENT,APARTMENT,229000,FOR_SALE,2,80.0,No,No,,Yes,,No,,No info,No info,,No,GOOD
274,10627651,Gent,9000,Sluizeken ,16,APARTMENT,APARTMENT,229000,FOR_SALE,2,65.0,No,No,,Yes,2.0,No,,,No info,,No,GOOD
275,10592446,Brasschaat,2930,Bredabaan ,260,APARTMENT,APARTMENT,229500,FOR_SALE,2,96.0,No,No,,Yes,6.0,No,,No info,No info,2,No,GOOD
276,10645584,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,FLAT_STUDIO,230000,FOR_SALE,0,46.0,No,Yes,No,Yes,6.0,No,,No info,No info,2,No,JUST_RENOVATED
277,10639801,Watermael-Boitsfort,1170,Chaussée de la Hulpe ,166,APARTMENT,APARTMENT,230000,FOR_SALE,1,70.0,No,No,,Yes,5.0,No,,No info,No info,,No,TO_RENOVATE
278,10409837,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,230000,FOR_SALE,1,64.0,No,Yes,No,Yes,4.0,No,,No info,No info,,No,TO_BE_DONE_UP
279,10470378,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",95,APARTMENT,APARTMENT,235000,FOR_SALE,1,57.0,No,Yes,No,Yes,10.0,No,,No info,No info,2,No,GOOD
280,10583624,Huy,4500,Avenuedes Ardennes ,7d,APARTMENT,APARTMENT,235000,FOR_SALE,3,100.0,No,No,,Yes,6.0,No,,No info,No info,4,No,GOOD
281,10576898,Gent,9000,Sluizeken ,16,APARTMENT,APARTMENT,235000,FOR_SALE,1,41.0,No,Yes,,Yes,5.0,Yes,,No info,No info,2,No,GOOD
282,10419257,Ganshoren,1083,Rue Prince Baudouin ,67/15,APARTMENT,APARTMENT,239000,FOR_SALE,2,88.0,No,Yes,No,Yes,8.0,No,,No info,No info,3,No,AS_NEW
283,10621252,Antwerpen,2000,Amsterdamstraat ,25,APARTMENT,APARTMENT,239000,FOR_SALE,2,88.0,No,No,,Yes,5.0,No,,,No info,2,No,JUST_RENOVATED
284,10555676,Embourg,4053,Rue Pierre Henvard ,2,APARTMENT,APARTMENT,239500,FOR_SALE,2,128.0,No,No,,Yes,5.0,No,,No info,No info,2,No,GOOD
285,10568883,Brussels,1000,Tour & Taxis - Havenlaan ,86c,APARTMENT,APARTMENT,240000,FOR_SALE,2,80.0,No,Yes,No,No,,No,,No info,No info,4,No,TO_BE_DONE_UP
286,10631344,Bruxelles,1150,Avenue de Tervueren ,446,APARTMENT,APARTMENT,240000,FOR_SALE,2,90.0,No,Yes,No,Yes,15.0,No,,No info,No info,2,No,GOOD
287,10654221,Uccle,1180,av. de la Floride ,77,APARTMENT,APARTMENT,240000,FOR_SALE,2,118.0,No,Yes,No,Yes,2.0,No,,No info,No info,2,No,TO_RENOVATE
288,10367809,Bierges,1301,"Rue de l'Etoile, ",15,APARTMENT,PENTHOUSE,240000,FOR_SALE,1,85.0,No,No,,No,,No,,No info,No info,2,No,GOOD
289,10485632,Dendermonde,9200,Zuidlaan ,2,APARTMENT,APARTMENT,240000,FOR_SALE,2,84.0,No,No,,Yes,4.0,No,,,No info,2,No,GOOD
290,10331101,Huy,4500,Avenuedes Ardennes ,7d,APARTMENT,APARTMENT,242500,FOR_SALE,2,80.0,No,No,,Yes,9.0,Yes,,No info,No info,4,No,AS_NEW
