url,Locality,Type of property,Subtype of property,Price,Type of Transaction,Nº rooms,Living area,Equipped kitchen,Furnished,Fireplace,Terrace,Area Terrace,Land Surface,Nº facades,Swimming Pool,State Building,Garden,Area Garden
https://www.immoweb.be/en/classified/house/for-sale/dendermonde/9200/10659534,Dendermonde,HOUSE,HOUSE,599000.0,FOR_SALE,4.0,,Yes,No,No,,,Yes,,571.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/watermael-boitsfort/1170/10658482,Kraainem,HOUSE,HOUSE,1100000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,60.0,150.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/beersel/1650/10668883,Dworp,HOUSE,HOUSE,495000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,303.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10675441,Woluwe-St-Pierre,HOUSE,HOUSE,599000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,50.0,258.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/wezembeek-oppem/1970/10675364,Bruxelles,HOUSE,HOUSE,460000.0,FOR_SALE,3.0,,Yes,No,No,Yes,20.0,Yes,110.0,227.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/rixensart%20genval/1332/10657583,Waterloo,HOUSE,HOUSE,485000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,88.0,232.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/brussels/1000/10675403,Bruxelles,HOUSE,MIXED_USE_BUILDING,1475000.0,FOR_SALE,6.0,,No,No,No,Yes,100.0,Yes,200.0,330.0,2.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/10657514,Waterloo,HOUSE,HOUSE,549000.0,FOR_SALE,4.0,,Yes,No,No,Yes,25.0,Yes,230.0,464.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/10657515,Waterloo,HOUSE,HOUSE,549000.0,FOR_SALE,4.0,,Yes,No,No,Yes,25.0,Yes,230.0,464.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/bouge/5004/10666295,Belgrade,HOUSE,HOUSE,210000.0,FOR_SALE,2.0,,Yes,No,No,,,Yes,85.0,166.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/mettet/5640/10666296,Belgrade,HOUSE,HOUSE,250000.0,FOR_SALE,4.0,,Yes,No,No,Yes,30.0,Yes,1400.0,1651.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/fraire/5650/10666292,Belgrade,HOUSE,HOUSE,250000.0,FOR_SALE,4.0,,Yes,No,No,Yes,30.0,Yes,1400.0,1651.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/gooik/1755/10666836,Dworp,HOUSE,HOUSE,329000.0,FOR_SALE,2.0,,Yes,No,No,,,,,402.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/herent/3020/10667243,Herent,HOUSE,HOUSE,370000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,151.0,265.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/elsegem/9790/10668184,Oudenaarde,HOUSE,HOUSE,395000.0,FOR_SALE,4.0,,Yes,No,No,,,Yes,,620.0,4.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/10667814,Ixelles,HOUSE,HOUSE,695000.0,FOR_SALE,6.0,,Yes,No,No,,,Yes,900.0,1100.0,4.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10667873,Kraainem,HOUSE,HOUSE,780000.0,FOR_SALE,4.0,,Yes,No,No,Yes,13.0,Yes,90.0,180.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/etterbeek/1040/10667169,Auderghem,HOUSE,HOUSE,780000.0,FOR_SALE,5.0,,Yes,No,No,Yes,3.0,Yes,33.0,100.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/kampenhout/1910/10666826,Heverlee,HOUSE,EXCEPTIONAL_PROPERTY,795000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,1172.0,1663.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/10674610,Kortrijk,HOUSE,HOUSE,339000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,359.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/forest/1190/10673917,Kraainem,HOUSE,HOUSE,499000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,70.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/villa/for-sale/braine-l%27alleud/1420/10673958,Waterloo,HOUSE,VILLA,650000.0,FOR_SALE,6.0,,Yes,No,No,Yes,,Yes,,998.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/crisn%C3%A9e/4367/10321179,Trooz,HOUSE,HOUSE,138000.0,FOR_SALE,2.0,,Yes,No,No,Yes,16.0,,,90.0,3.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/villa/for-sale/beersel/1652/10656932,St Genesius Rode,HOUSE,VILLA,529000.0,FOR_SALE,3.0,,Yes,No,No,Yes,15.0,Yes,310.0,530.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/10656226,St Genesius Rode,HOUSE,HOUSE,639000.0,FOR_SALE,3.0,,Yes,No,No,Yes,80.0,Yes,150.0,476.0,3.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/ixelles/1050/10657189,Uccle,HOUSE,HOUSE,995000.0,FOR_SALE,5.0,,Yes,No,No,Yes,20.0,Yes,,81.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/coutisse/5300/10664407,Andenne,HOUSE,HOUSE,295000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,Yes,,1192.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/apartment-block/for-sale/saint-gilles/1060/10663610,Ixelles,HOUSE,APARTMENT_BLOCK,650000.0,FOR_SALE,6.0,,Yes,No,No,,,,,78.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud/1420/10663932,Braine-le-chateau,HOUSE,HOUSE,595000.0,FOR_SALE,5.0,,Yes,No,No,Yes,25.0,Yes,200.0,366.0,3.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10663705,Bruxelles,HOUSE,HOUSE,650000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,63.0,154.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/villa/for-sale/wezembeek-oppem/1970/10663875,Kraainem,HOUSE,VILLA,699000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,669.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/villa/for-sale/tervuren/3080/10663876,Kraainem,HOUSE,VILLA,699000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,669.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/10664289,Auderghem,HOUSE,HOUSE,780000.0,FOR_SALE,5.0,,Yes,No,No,Yes,3.0,Yes,33.0,100.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4000/10670964,Herstal,HOUSE,HOUSE,585000.0,FOR_SALE,4.0,,Yes,No,No,Yes,75.0,Yes,550.0,1011.0,3.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/kraainem/1950/10669411,Kraainem,HOUSE,HOUSE,849000.0,FOR_SALE,5.0,,Yes,No,No,Yes,25.0,Yes,728.0,818.0,3.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/aalst/9320/10675367,Lede,HOUSE,HOUSE,245000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,380.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/villa/for-sale/herzele/9550/10675368,Lede,HOUSE,VILLA,339000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,800.0,1266.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/country-cottage/for-sale/hamois%20schaltin/5364/10675815,Libramont,HOUSE,COUNTRY_COTTAGE,350000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,1622.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10676667,Ixelles,HOUSE,HOUSE,650000.0,FOR_SALE,4.0,,Yes,No,No,Yes,32.0,Yes,32.0,155.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/town-house/for-sale/li%C3%A8ge/4020/10655029,Hotton,HOUSE,TOWN_HOUSE,199000.0,FOR_SALE,2.0,,Yes,No,No,,,,,262.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/donceel/4357/10563785,Braives,HOUSE,HOUSE,400000.0,FOR_SALE,4.0,,Yes,No,No,Yes,120.0,Yes,850.0,1570.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/isnes/5032/10655439,Gembloux,HOUSE,HOUSE,450000.0,FOR_SALE,4.0,,Yes,No,No,,,Yes,600.0,924.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/oupeye%20heure-le-romain/4682/10654294,Oupeye,HOUSE,HOUSE,499000.0,FOR_SALE,6.0,,Yes,No,No,Yes,50.0,Yes,1352.0,1713.0,4.0,No,AS_NEW,
https://www.immoweb.be/en/classified/mansion/for-sale/bruxelles/1000/10653822,Etterbeek,HOUSE,MANSION,1950000.0,FOR_SALE,6.0,,Yes,No,No,Yes,24.0,Yes,40.0,242.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/embourg/4053/10662200,Huy,HOUSE,HOUSE,279000.0,FOR_SALE,3.0,,Yes,No,No,Yes,15.0,Yes,253.0,346.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/villa/for-sale/vielsalm/6690/10661486,Hotton,HOUSE,VILLA,285000.0,FOR_SALE,4.0,,,No,No,,,Yes,946.0,1112.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/wavre%20limal/1300/10660390,Genval,HOUSE,HOUSE,585000.0,FOR_SALE,3.0,,Yes,No,No,Yes,39.0,Yes,1400.0,1685.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/rixensart/1330/10660391,Genval,HOUSE,HOUSE,585000.0,FOR_SALE,3.0,,Yes,No,No,Yes,39.0,Yes,1400.0,1685.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/braine-l%27alleud%20ophain-bois-seigneur-isaac/1421/10662482,Braine-le-chateau,HOUSE,HOUSE,595000.0,FOR_SALE,5.0,,Yes,No,No,Yes,25.0,Yes,200.0,366.0,3.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/villa/for-sale/waregem/8790/10661696,Waregem,HOUSE,VILLA,695000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,1500.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10659995,Woluwe-St-Lambert,HOUSE,HOUSE,795000.0,FOR_SALE,4.0,,,No,No,Yes,10.0,Yes,61.0,160.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/apartment-block/for-sale/molenbeek-saint-jean/1080/10662611,Ixelles,HOUSE,APARTMENT_BLOCK,1000000.0,FOR_SALE,8.0,,Yes,No,No,,,,,130.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/10661837,Ixelles,HOUSE,HOUSE,1625000.0,FOR_SALE,6.0,,Yes,No,No,Yes,40.0,Yes,250.0,620.0,3.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/house/for-sale/bornem/2880/10607047,Willebroek,HOUSE,HOUSE,170000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,150.0,283.0,3.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/10666573,Gent,HOUSE,HOUSE,290000.0,FOR_SALE,4.0,,Yes,No,No,Yes,68.0,Yes,380.0,689.0,3.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/apartment-block/for-sale/verviers/4800/10666854,Oupeye,HOUSE,APARTMENT_BLOCK,299000.0,FOR_SALE,5.0,,Yes,No,No,Yes,86.0,,,230.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/villa/for-sale/knokke-heist%20knokke/8300/10672229,Knokke,HOUSE,VILLA,3895000.0,FOR_SALE,5.0,,Yes,No,No,Yes,,,,861.0,3.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/marchin/4570/10674615,Andenne,HOUSE,HOUSE,185000.0,FOR_SALE,4.0,,Yes,No,No,Yes,45.0,,,658.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/saive/4671/10673121,Oupeye,HOUSE,HOUSE,195000.0,FOR_SALE,2.0,,Yes,No,No,,,Yes,281.0,366.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/herbeumont/6887/10673191,Libramont,HOUSE,HOUSE,250000.0,FOR_SALE,4.0,,Yes,No,No,Yes,18.0,Yes,862.0,1601.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/villa/for-sale/marchin/4570/10674918,Huy,HOUSE,VILLA,279000.0,FOR_SALE,3.0,,Yes,No,No,Yes,20.0,Yes,831.0,851.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/marchin/4570/10674614,Andenne,HOUSE,HOUSE,285000.0,FOR_SALE,4.0,,Yes,No,No,Yes,45.0,,,4148.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10674693,Gent,HOUSE,HOUSE,285000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,4.0,54.0,2.0,No,TO_RESTORE,
https://www.immoweb.be/en/classified/house/for-sale/huy/4500/10674410,Huy,HOUSE,HOUSE,295000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,Yes,,618.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/10673155,Braine l'Alleud,HOUSE,HOUSE,720000.0,FOR_SALE,4.0,,Yes,No,No,Yes,150.0,Yes,450.0,1066.0,3.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/nivelles/1400/10466958,Nivelles,HOUSE,HOUSE,550000.0,FOR_SALE,5.0,,Yes,No,No,Yes,12.0,Yes,,767.0,4.0,No,AS_NEW,
https://www.immoweb.be/en/classified/apartment-block/for-sale/gent/9000/10674638,Gent,HOUSE,APARTMENT_BLOCK,765000.0,FOR_SALE,3.0,,Yes,No,No,Yes,15.0,Yes,55.0,151.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/10651408,Oupeye,HOUSE,HOUSE,149000.0,FOR_SALE,4.0,,Yes,No,No,Yes,27.0,Yes,28.0,75.0,2.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/town-house/for-sale/liege/4000/10651068,Trooz,HOUSE,TOWN_HOUSE,189000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,Yes,100.0,210.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10650938,Ronse ,HOUSE,HOUSE,220000.0,FOR_SALE,4.0,,Yes,No,No,,,Yes,33.0,182.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/welkenraedt/4841/10651409,Oupeye,HOUSE,HOUSE,235000.0,FOR_SALE,5.0,,Yes,No,No,,,Yes,339.0,432.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/gooik/1755/10417975,Dworp,HOUSE,HOUSE,369000.0,FOR_SALE,3.0,,Yes,No,No,Yes,24.0,,,1150.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/villa/for-sale/chaumont-gistoux/1325/10650920,Wavre,HOUSE,VILLA,385000.0,FOR_SALE,3.0,,Yes,No,No,Yes,20.0,Yes,900.0,1043.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/villa/for-sale/aywaille/4920/10651067,Trooz,HOUSE,VILLA,399000.0,FOR_SALE,3.0,,Yes,No,No,Yes,40.0,Yes,750.0,1278.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/oud-heverlee/3050/10651623,Oud-Heverlee,HOUSE,MIXED_USE_BUILDING,425000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,Yes,300.0,457.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/machelen%20%28vlaams-brabant%29/1830/10652807,Vilvoorde,HOUSE,HOUSE,495000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,824.0,955.0,3.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/lievegem/9930/10651256,Gent,HOUSE,HOUSE,495000.0,FOR_SALE,4.0,,Yes,No,No,Yes,66.0,Yes,630.0,975.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/villa/for-sale/oud-heverlee%20%28blanden%29/3052/10650829,Oud-Heverlee,HOUSE,VILLA,645000.0,FOR_SALE,4.0,,Yes,No,No,Yes,45.0,Yes,1350.0,1674.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/londerzeel/1840/10658240,Dilbeek,HOUSE,HOUSE,425000.0,FOR_SALE,3.0,,Yes,No,No,Yes,195.0,Yes,450.0,814.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10653112,Woluwe-St-Lambert,HOUSE,HOUSE,1030000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,311.0,388.0,3.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/bercheux/6642/10658476,Gembloux,HOUSE,HOUSE,450000.0,FOR_SALE,4.0,,Yes,No,No,,,Yes,,1497.0,4.0,No,AS_NEW,
https://www.immoweb.be/en/classified/villa/for-sale/rixensart/1332/10657786,Waterloo,HOUSE,VILLA,480000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,696.0,696.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10658695,Woluwe-St-Pierre,HOUSE,HOUSE,525000.0,FOR_SALE,3.0,,Yes,No,No,Yes,40.0,,,112.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/10658229,Mechelen,HOUSE,HOUSE,535000.0,FOR_SALE,3.0,,No,No,No,Yes,9.0,,,64.0,3.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/villa/for-sale/grez-doiceau/1390/10670845,Grez-Doiceau,HOUSE,VILLA,299000.0,FOR_SALE,3.0,,,No,No,,,Yes,933.0,1104.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/antwerp/2000/10670803,Borgerhout,HOUSE,MIXED_USE_BUILDING,115000.0,FOR_SALE,1.0,,Yes,No,No,,,,,332.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/10670787,Kortrijk,HOUSE,HOUSE,368000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,278.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/10670788,Kortrijk,HOUSE,HOUSE,368000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,278.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/apartment-block/for-sale/etterbeek/1040/10668958,Bruxelles,HOUSE,APARTMENT_BLOCK,575000.0,FOR_SALE,4.0,,Yes,No,No,,,,,50.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/town-house/for-sale/wezembeek-oppem/1970/10668923,Woluwe-St-Pierre,HOUSE,TOWN_HOUSE,595000.0,FOR_SALE,3.0,,Yes,No,No,Yes,30.0,Yes,110.0,251.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/villa/for-sale/waterloo/1410/10669730,Waterloo,HOUSE,VILLA,650000.0,FOR_SALE,4.0,,Yes,No,No,Yes,40.0,Yes,,882.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/wezembeek-oppem/1970/10670836,Bruxelles,HOUSE,HOUSE,700000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,435.0,535.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/saint-hubert/6870/10672532,Marche,HOUSE,HOUSE,270000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,,,1140.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1000/10675456,Bruxelles ville,HOUSE,HOUSE,580000.0,FOR_SALE,4.0,,Yes,No,No,,,,,80.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/remicourt/4350/10648897,Braives,HOUSE,HOUSE,280000.0,FOR_SALE,4.0,,Yes,No,No,Yes,35.0,Yes,200.0,456.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/dilbeek/1702/10648597,Dilbeek,HOUSE,HOUSE,349000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,244.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/nivelles/1400/10649662,Nivelles,HOUSE,HOUSE,368000.0,FOR_SALE,3.0,,Yes,No,No,Yes,7.0,Yes,,489.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/nivelles/1400/10649663,Nivelles,HOUSE,HOUSE,478000.0,FOR_SALE,3.0,,Yes,No,No,Yes,7.0,Yes,,952.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/ronse/9600/10648910,Ronse ,HOUSE,EXCEPTIONAL_PROPERTY,525000.0,FOR_SALE,4.0,,Yes,No,No,Yes,40.0,Yes,5260.0,195.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/watermael-boitsfort/1170/10648645,Kraainem,HOUSE,HOUSE,1295000.0,FOR_SALE,4.0,,Yes,No,No,Yes,22.0,Yes,165.0,245.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/erpe-mere/9420/10662191,Lede,HOUSE,HOUSE,298000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,Yes,350.0,600.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/halle/1500/10667482,Dworp,HOUSE,HOUSE,845000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,550.0,1170.0,3.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/house/for-sale/cheratte/4602/10671477,Oupeye,HOUSE,HOUSE,179000.0,FOR_SALE,3.0,,Yes,No,No,Yes,16.0,,,326.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/villa/for-sale/mol/2400/10671779,Antwerpen,HOUSE,VILLA,375000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,700.0,836.0,4.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/10547250,Anderlecht,HOUSE,HOUSE,380000.0,FOR_SALE,1.0,,Yes,No,No,Yes,14.0,Yes,85.0,227.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/villa/for-sale/lippelo/2890/10672186,Hamme,HOUSE,VILLA,1195000.0,FOR_SALE,4.0,,Yes,No,No,,,Yes,,12027.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10645838,Ronse ,HOUSE,HOUSE,179000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,17.0,80.0,2.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10646830,Seraing,HOUSE,HOUSE,149000.0,FOR_SALE,2.0,,Yes,No,No,Yes,13.0,Yes,54.0,185.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/vielsalm/6690/10529382,Marche-en-Famenne,HOUSE,HOUSE,180000.0,FOR_SALE,2.0,,Yes,No,No,Yes,20.0,Yes,409.0,504.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/apartment-block/for-sale/ronse/9600/10647031,Ronse ,HOUSE,APARTMENT_BLOCK,349900.0,FOR_SALE,5.0,,Yes,No,No,,,Yes,18.0,151.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/town-house/for-sale/dilbeek/1702/10531194,Dilbeek,HOUSE,TOWN_HOUSE,369000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,227.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/durbuy/6941/10645850,Hotton,HOUSE,HOUSE,495000.0,FOR_SALE,5.0,,Yes,No,No,Yes,,Yes,1110.0,1110.0,3.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/10645588,Woluwe-St-Lambert,HOUSE,HOUSE,845000.0,FOR_SALE,4.0,,Yes,No,No,Yes,1.0,Yes,163.0,280.0,3.0,No,AS_NEW,
https://www.immoweb.be/en/classified/exceptional-property/for-sale/dilbeek/1700/10645551,Dilbeek,HOUSE,EXCEPTIONAL_PROPERTY,1495000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,,,14528.0,4.0,No,AS_NEW,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/trooz/4870/10656202,Trooz,HOUSE,MIXED_USE_BUILDING,229000.0,FOR_SALE,3.0,,Yes,No,No,Yes,25.0,,,140.0,2.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/berlare/9290/10656370,Lede,HOUSE,HOUSE,439000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,,,570.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/wanze/4520/10657030,Huy,HOUSE,HOUSE,460000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,,2600.0,4.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/10656328,Woluwe-St-Pierre,HOUSE,HOUSE,725000.0,FOR_SALE,4.0,,Yes,No,No,,,Yes,24.0,120.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/beveren/9120/10658484,Beveren,HOUSE,HOUSE,330000.0,FOR_SALE,3.0,,Yes,No,No,Yes,20.0,Yes,171.0,248.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/wilrijk/2610/10607273,Antwerpen,HOUSE,HOUSE,415000.0,FOR_SALE,2.0,,Yes,No,No,,,,,94.0,,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/waterloo/1410/10664489,Waterloo,HOUSE,HOUSE,395000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,Yes,,311.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/villa/for-sale/wielsbeke/8710/10665450,Waregem,HOUSE,VILLA,550000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,,,801.0,4.0,No,GOOD,
